"Speaker","Gender","Age","BirthYear","LabovHierarchy","AlveolarStatus","VelarStatus","BilabialStatus","LabiodentalStatus","Voicing","OralStopStatus","Nasality","LateralStatus","Frication","Sonority","PlaceOfArticulation","MannerOfArticulation","Syllables","Context","Vowel","FREQcount","Lg10WF","Lg10WF_c","F1_raw","F2_raw","F1","F2"
"M1957","M","O",1957,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","belly","e",794,2.9004,-0.254578859060403,533.362925,1615.071084,501.367,1504.063
"M1957","M","O",1957,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","stef","e",NA,NA,NA,568.4656777,1755.689457,530.473,1587.924
"M1957","M","O",1957,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","beg","e",2600,3.4151,0.260121140939597,558.8973157,1963.319753,522.535,1711.58
"M1957","M","O",1957,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","jess","e",1074,3.0314,-0.123578859060403,554.4598413,1570.923448,518.83,1477.623
"M1957","M","O",1957,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","gem","e",126,2.1038,-1.0511788590604,581.0926373,2025.016548,540.88,1748.436
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","bet","e",8763,3.9427,0.787721140939597,576.4754245,1826.63044,544.408,1648.55
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","bed","e",9543,3.9797,0.824721140939597,549.5583896,2042.760244,524.652,1784.491
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","pen","e",1261,3.1011,-0.0538788590604025,559.845396,2054.636232,532.237,1791.969
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","says","e",16356,4.2137,1.0587211409396,537.3013822,1734.163695,515.655,1590.328
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","sell","e",4705,3.6727,0.517721140939597,578.6915839,1691.984693,546.084,1563.888
"M1953","M","O",1953,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","neck","e",3035,3.4823,0.327321140939597,535.1140496,1928.074332,514.068,1712.381
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","belly","e",794,2.9004,-0.254578859060403,579.6366204,1385.355557,546.79,1371.061
"M1953","M","O",1953,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","stef","e",NA,NA,NA,564.9926102,1523.627046,536.029,1457.86
"M1953","M","O",1953,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","beg","e",2600,3.4151,0.260121140939597,557.8190826,1968.712231,530.737,1737.753
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","jess","e",1074,3.0314,-0.123578859060403,568.0059342,1621.132762,538.234,1519.287
"M1953","M","O",1953,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","gem","e",126,2.1038,-1.0511788590604,527.1632773,1925.200293,508.247,1710.511
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","bet","e",8763,3.9427,0.787721140939597,572.5476457,1664.258373,511.598,1648.817
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","bed","e",9543,3.9797,0.824721140939597,549.7755217,1534.04396,495.546,1541.454
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","pen","e",1261,3.1011,-0.0538788590604025,561.1131376,1792.561408,503.572,1754.845
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","says","e",16356,4.2137,1.0587211409396,538.7403143,1674.711908,487.873,1657.631
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","sell","e",4705,3.6727,0.517721140939597,609.0756723,1335.857216,537.176,1378.005
"M1949e","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","neck","e",3035,3.4823,0.327321140939597,598.1737267,1647.286675,529.591,1634.929
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","belly","e",794,2.9004,-0.254578859060403,640.2159774,1591.762605,559.049,1588.993
"M1949e","M","O",1949,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","stef","e",NA,NA,NA,657.4503083,1812.882972,571.221,1771.404
"M1949e","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","beg","e",2600,3.4151,0.260121140939597,562.9299769,1739.937686,504.807,1711.312
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","jess","e",1074,3.0314,-0.123578859060403,629.4898829,1690.599176,551.552,1670.717
"M1949e","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","gem","e",126,2.1038,-1.0511788590604,550.1116687,1663.187276,495.811,1648.016
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","bed","e",9543,3.9797,0.824721140939597,574.9768074,1734.590089,519.801,1650.687
"M1949d","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","beg","e",2600,3.4151,0.260121140939597,536.5852232,1812.432512,496.869,1707.039
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","says","e",16356,4.2137,1.0587211409396,538.5044052,1684.794329,498.016,1614.632
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","pen","e",1261,3.1011,-0.0538788590604025,589.1239891,1808.649958,528.268,1704.369
"M1949d","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","gem","e",126,2.1038,-1.0511788590604,581.9090851,1783.371059,523.946,1685.94
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","belly","e",794,2.9004,-0.254578859060403,585.1140516,1414.943761,525.886,1419.668
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","sell","e",4705,3.6727,0.517721140939597,595.6726052,1528.056761,532.149,1501.393
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","bet","e",8763,3.9427,0.787721140939597,607.8133154,1738.510064,539.381,1653.625
"M1949d","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","neck","e",3035,3.4823,0.327321140939597,692.1920572,1764.571723,589.831,1672.32
"M1949d","M","O",1949,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","stef","e",NA,NA,NA,673.057308,1596.777242,578.365,1551.068
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","jess","e",1074,3.0314,-0.123578859060403,645.0041359,1673.139234,561.607,1606.353
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","bet","e",8763,3.9427,0.787721140939597,581.7020398,1889.267524,510.011,1641.606
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","bed","e",9543,3.9797,0.824721140939597,567.3683821,1884.930452,501.191,1638.936
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","pen","e",1261,3.1011,-0.0538788590604025,592.9383956,1892.797096,516.978,1643.743
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","says","e",16356,4.2137,1.0587211409396,529.8512079,1767.336169,477.906,1568.161
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","sell","e",4705,3.6727,0.517721140939597,665.333676,1290.908343,561.872,1281.591
"M1949c","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","neck","e",3035,3.4823,0.327321140939597,590.9549441,1778.030471,515.744,1574.571
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","belly","e",794,2.9004,-0.254578859060403,596.5089059,1312.162648,519.183,1294.411
"M1949c","M","O",1949,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","stef","e",NA,NA,NA,653.1972026,1713.345087,554.375,1535.845
"M1949c","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","beg","e",2600,3.4151,0.260121140939597,567.8648659,1892.126533,501.455,1643.476
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","jess","e",1074,3.0314,-0.123578859060403,597.3276797,1922.160179,519.712,1661.37
"M1949c","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","gem","e",126,2.1038,-1.0511788590604,479.1438336,2010.069125,446.419,1714.25
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","bet","e",8763,3.9427,0.787721140939597,534.2126882,1661.467912,518.037,1624.246
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","bed","e",9543,3.9797,0.824721140939597,503.4020267,1744.594025,489.901,1693.686
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","pen","e",1261,3.1011,-0.0538788590604025,540.1629497,1857.03115,523.417,1787.696
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","says","e",16356,4.2137,1.0587211409396,508.1343778,1664.591963,494.223,1626.65
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","sell","e",4705,3.6727,0.517721140939597,533.4588486,1594.967453,517.331,1568.428
"M1949b","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","neck","e",3035,3.4823,0.327321140939597,589.0543228,1819.149516,568.134,1755.914
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","belly","e",794,2.9004,-0.254578859060403,566.2235354,1509.185694,547.231,1496.852
"M1949b","M","O",1949,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","stef","e",NA,NA,NA,565.9641227,1726.695423,547.054,1678.729
"M1949b","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","beg","e",2600,3.4151,0.260121140939597,504.0914632,1876.055335,490.519,1803.453
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","jess","e",1074,3.0314,-0.123578859060403,540.1142758,1624.09993,523.417,1592.999
"M1949b","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","gem","e",126,2.1038,-1.0511788590604,462.4267343,1745.761851,452.417,1694.487
"M1949a","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","bet","e",8763,3.9427,0.787721140939597,592.1198407,1513.256389,524.916,1551.602
"M1949a","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","bed","e",9543,3.9797,0.824721140939597,591.9461675,1540.342065,524.74,1575.105
